time,linear,angular
122299268944,0.0,0.0
122349711910,0.0,0.0
122398117235,0.0,0.0
122447815166,0.0,0.0
122497757633,0.0,0.0
122562535063,0.0,0.0
122597808676,0.0,0.0
122648273946,0.0,0.0
122697668492,0.0,0.0
122747695182,0.0,0.0
122801482282,0.0,0.0
122847833486,0.0,0.0
122897580375,0.0,0.0
122948318053,0.0,0.0
122997961233,0.0,0.0
123048435623,0.0,0.0
123099200212,0.0,0.0
123147799356,0.0,0.0
123201361087,0.0,0.0
123250231680,0.0,0.0
123302374249,0.0,0.0
123349205089,0.0,0.0
123400811417,0.0,0.0
123447891530,0.0,0.0
123497982154,0.0,0.0
123547812689,0.0,0.0
123597754517,0.0,0.0
123649664805,0.0,0.0
123698078738,0.0,0.0
123748142067,0.0,0.0
123798373199,0.0,0.0
123847808641,0.0,0.0
123898091676,0.0,0.0
123948477877,0.0,0.0
123998442008,0.0,0.0
124048565976,0.0,0.0
124099712220,0.0,0.0
124154055498,0.0,0.0
124199368011,0.0,0.0
124248968473,0.0,0.0
124303228330,0.0,0.0
124347772799,0.0,0.0
124398577645,0.0,0.0
124447701672,0.0,0.0
124498908874,0.0,0.0
124547944775,0.0,0.0
124597919211,0.0,0.0
124647723252,0.0,0.0
124697744470,0.0,0.0
124748040018,0.0,0.0
124797979510,0.0,0.0
124848543243,0.0,0.0
124897964477,0.0,0.0
124948872392,0.0,0.0
124997948580,0.0,0.0
125047882217,0.0,0.0
125099255623,0.0,0.0
125148620220,0.0,0.0
125198978038,0.0,0.0
125248008180,0.0,0.0
125300911338,0.0,0.0
125348017467,0.0,0.0
125398553136,0.0,0.0
125452899232,0.0,0.0
125498019430,0.0,0.0
125548115559,0.0,0.0
125597968399,0.0,0.0
125648080368,0.0,0.0
125698167537,0.0,0.0
125747723969,0.0,0.0
125798040252,0.0,0.0
125848929704,0.0,0.0
125902886113,0.0,0.0
125955755544,0.0,0.0
125998581052,0.0,0.0
126049694466,0.0,0.0
126099476812,0.0,0.0
126147462406,0.0,0.0
126197385612,0.0,0.0
126247441103,0.0,0.0
126297785418,0.0,0.0
126347951625,0.0,0.0
126397363101,0.0,0.0
126448108014,0.0,0.0
126497618559,0.0,0.0
126549151130,0.0,0.0
126599476822,0.0,0.0
126648454645,0.0,0.0
126713076562,0.0,0.0
126749406340,0.0,0.0
126797813011,0.0,0.0
126848517221,0.0,0.0
126897761661,0.0,0.0
126947988219,0.0,0.0
126997848675,0.0,0.0
127047823688,0.0,0.0
127097856236,0.0,0.0
127148168520,0.0,0.0
127198587393,0.0,0.0
127249030074,0.0,0.0
127301569979,0.0,0.0
127348605199,0.0,0.0
127398532918,0.0,0.0
127448562554,0.0,0.0
127500037335,0.0,0.0
127548166094,0.0,0.0
127599334195,0.0,0.0
127650599734,0.0,0.0
127697649354,0.0,0.0
127748004293,0.0,0.0
127799261704,0.0,0.0
127847531931,0.0,0.0
127897808633,0.0,0.0
127947537349,0.0,0.0
127997988414,0.0,0.0
128047977187,0.0,0.0
128098047173,0.0,0.0
128147862191,0.0,0.0
128197594588,0.0,0.0
128247444197,0.0,0.0
128297819712,0.0,0.0
128347691561,0.0,0.0
128398384316,0.0,0.0
128448019947,0.0,0.0
128497912787,0.0,0.0
128547364679,0.0,0.0
128597704259,0.0,0.0
128651042287,0.0,0.0
128697681326,0.0,0.0
128748010123,0.0,0.0
128798410853,0.0,0.0
128847675550,0.0,0.0
128897948668,0.0,0.0
128948295832,0.0,0.0
128998550071,0.0,0.0
129047655220,0.0,0.0
129103921457,0.0,0.0
129147410437,0.0,0.0
129197752930,0.0,0.0
129248428405,0.0,0.0
129297966984,0.0,0.0
129347441659,0.0,0.0
129399427564,0.0,0.0
129447868092,0.0,0.0
129497931168,0.0,0.0
129547594094,0.0,0.0
129598523867,0.0,0.0
129647562875,0.0,0.0
129698649700,0.0,0.0
129747983547,0.0,0.0
129798013088,0.0,0.0
129847707918,0.0,0.0
129904066218,0.0,0.0
129947750489,0.0,0.0
129997890523,0.0,0.0
130047872897,0.0,0.0
130098488182,0.0,0.0
130147482935,0.0,0.0
130203399967,0.0,0.0
130249115384,0.0,0.0
130302240267,0.0,0.0
130347485424,0.0,0.0
130397662002,0.0,0.0
130447849715,0.0,0.0
130497932791,0.0,0.0
130547528328,0.0,0.0
130597955267,0.0,0.0
130648398173,0.0,0.0
130699243117,0.0,0.0
130747801626,0.0,0.0
130798697448,0.0,0.0
130848128734,0.0,0.0
130898461787,0.0,0.0
130948549439,0.0,0.0
130998000884,0.0,0.0
131049790762,0.0,0.0
131101352231,0.0,0.0
131148490298,0.0,0.0
131197925104,0.0,0.0
131248177488,0.0,0.0
131298528525,0.0,0.0
131347965027,0.0,0.0
131398251426,0.0,0.0
131448358246,0.0,0.0
131497734398,0.0,0.0
131547610152,0.0,0.0
131597767914,0.0,0.0
131647572854,0.0,0.0
131697553406,0.0,0.0
131748348719,0.0,0.0
131798156923,0.0,0.0
131848183585,0.0,0.0
131905852763,0.0,0.0
131950564623,0.0,0.0
131997627492,0.0,0.0
132048939624,0.0,0.0
132098472283,0.0,0.0
132147847731,0.0,0.0
132201266399,0.0,0.0
132247979454,0.0,0.0
132300579872,0.0,0.0
132347553688,0.0,0.0
132397502113,0.0,0.0
132453151697,0.0,0.0
132504195932,0.0,0.0
132547411897,0.0,0.0
132597984785,0.0,0.0
132649907877,0.0,0.0
132698404084,0.0,0.0
132747872010,0.0,0.0
132797648247,0.0,0.0
132847816090,0.0,0.0
132897912159,0.0,0.0
132951008979,0.0,0.0
132998158087,0.0,0.0
133049976125,0.0,0.0
133097542118,0.0,0.0
133147624043,0.0,0.0
133198133317,0.0,0.0
133247770039,0.0,0.0
133299576686,0.0,0.0
133347750727,0.0,0.0
133398230658,0.0,0.0
133448587424,0.0,0.0
133498178931,0.0,0.0
133548017279,0.0,0.0
133601649477,0.0,0.0
133649754752,0.0,0.0
133701762130,0.0,0.0
133749723888,0.0,0.0
133798929165,0.0,0.0
133848272294,0.0,0.0
133898643236,0.0,0.0
133948350356,0.0,0.0
133998803792,0.0,0.0
134048098058,0.0,0.0
134098936924,0.0,0.0
134147813218,0.0,0.0
134198207743,0.0,0.0
134248352708,0.0,0.0
134297897336,0.0,0.0
134347746596,0.0,0.0
134397846698,0.0,0.0
134448769242,0.0,0.0
134497474148,0.0,0.0
134547652264,0.0,0.0
134597644848,0.0,0.0
134654249800,0.0,0.0
134697726175,0.0,0.0
134747720839,0.0,0.0
134803013826,0.0,0.0
134847535677,0.0,0.0
134897883676,0.0,0.0
134947640010,0.0,0.0
134997451320,0.0,0.0
135048102735,0.0,0.0
135097982650,0.0,0.0
135147787560,0.0,0.0
135197515192,0.0,0.0
135247697788,0.0,0.0
135297654918,0.0,0.0
135349202373,0.0,0.0
135400476876,0.0,0.0
135449254101,0.0,0.0
135497764454,0.0,0.0
135548737652,0.0,0.0
135599356269,0.0,0.0
135647644899,0.0,0.0
135697747657,0.0,0.0
135748008555,0.0,0.0
135798469831,0.0,0.0
135847444651,0.0,0.0
135897824074,0.0,0.0
135947932208,0.0,0.0
135998370797,0.0,0.0
136047781733,0.0,0.0
136097898347,0.0,0.0
136148336392,0.0,0.0
136197484360,0.0,0.0
136248371386,0.0,0.0
136300898624,0.0,0.0
136347832859,0.0,0.0
136397723559,0.0,0.0
136451368975,0.0,0.0
136497797655,0.0,0.0
136549751852,0.0,0.0
136599020457,0.0,0.0
136648424514,0.0,0.0
136697388391,0.0,0.0
136747618122,0.0,0.0
136799288743,0.0,0.0
136847355460,0.0,0.0
136897787841,0.0,0.0
136947425684,0.0,0.0
137002361210,0.0,0.0
137049063739,0.0,0.0
137100262500,0.0,0.0
137147871533,0.0,0.0
137199831683,0.0,0.0
137252007378,0.0,0.0
137310607671,0.0,0.0
137352283839,0.0,0.0
137404809157,0.0,0.0
137450359877,0.0,0.0
137498713531,0.0,0.0
137548351022,0.0,0.0
137599257280,0.0,0.0
137655785339,0.0,0.0
137698156497,0.0,0.0
137747953856,0.0,0.0
137797755055,0.0,0.0
137847857110,0.0,0.0
137898623787,0.0,0.0
137947929543,0.0,0.0
137997736470,0.0,0.0
138047512198,0.0,0.0
138098204413,0.0,0.0
138147165827,0.0,0.0
138197610017,0.0,0.0
138248640144,0.0,0.0
138304758839,0.0,0.0
138348958108,0.0,0.0
138397537196,0.0,0.0
138447944587,0.0,0.0
138498880924,0.0,0.0
138548097019,0.0,0.0
138598206434,0.0,0.0
138647422786,0.0,0.0
138699796364,0.0,0.0
138747994823,0.0,0.0
138812059770,0.0,0.0
138847240623,0.0,0.0
138916763953,0.0,0.0
138949647619,0.0,0.0
138999740939,0.0,0.0
139047485745,0.0,0.0
139097674039,0.0,0.0
139147183054,0.0,0.0
139198252476,0.0,0.0
139247630615,0.0,0.0
139297128911,0.0,0.0
139347737834,0.0,0.0
139397693750,0.0,0.0
139447665089,0.0,0.0
139498063073,0.0,0.0
139547511130,0.0,0.0
139597602627,0.0,0.0
139648858604,0.0,0.0
139699136079,0.0,0.0
139748563465,0.0,0.0
139797735370,0.0,0.0
139847582712,0.0,0.0
139898245777,0.0,0.0
139951261836,0.0,0.0
139999355881,0.0,0.0
140048827266,0.0,0.0
140098498485,0.0,0.0
140150734020,0.0,0.0
140198929248,0.0,0.0
140248235869,0.0,0.0
140302222174,0.0,0.0
140348771237,0.0,0.0
140397452916,0.0,0.0
140447414464,0.0,0.0
140498072121,0.0,0.0
140548169538,0.0,0.0
140599528233,0.0,0.0
140648714442,0.0,0.0
140700836892,0.0,0.0
140747486752,0.0,0.0
140797751845,0.0,0.0
140847572340,0.0,0.0
140897685501,0.0,0.0
140948913127,0.0,0.0
140998046217,0.0,0.0
141048058964,0.0,0.0
141097670793,0.0,0.0
141147559960,0.0,0.0
141198025111,0.0,0.0
141250072940,0.0,0.0
141301746091,0.0,0.0
141349426292,0.0,0.0
141398505112,0.0,0.0
141448891194,0.0,0.0
141504423346,0.0,0.0
141559410776,0.0,0.0
141598938523,0.0,0.0
141647963777,0.0,0.0
141697421275,0.0,0.0
141747322537,0.0,0.0
141803779880,0.0,0.0
141848011790,0.0,0.0
141900542742,0.0,0.0
141948714386,0.0,0.0
141998610145,0.0,0.0
142047257488,0.0,0.0
142098071878,0.0,0.0
142148216366,0.0,0.0
142198142524,0.0,0.0
142247211425,0.0,0.0
142297524037,0.0,0.0
142347223961,0.0,0.0
142397037802,0.0,0.0
142447925118,0.0,0.0
142503195710,0.0,0.0
142546921329,0.0,0.0
142597389040,0.0,0.0
142651430801,0.0,0.0
142697751519,0.0,0.0
142748914764,0.0,0.0
142797378305,0.0,0.0
142848893572,0.0,0.0
142899052140,0.0,0.0
142947452675,0.0,0.0
142998834826,0.0,0.0
143047251104,0.0,0.0
143097852892,0.0,0.0
143148028324,0.0,0.0
143197803222,0.0,0.0
143247486763,0.0,0.0
143303669907,0.0,0.0
143347003377,0.0,0.0
143397143706,0.0,0.0
143447089864,0.0,0.0
143497529353,0.0,0.0
143549758586,0.0,0.0
143597008304,0.0,0.0
143647297588,0.0,0.0
143697102918,0.0,0.0
143747269646,0.0,0.0
143797481813,0.0,0.0
143847155178,0.0,0.0
143898830026,0.0,0.0
143948478016,0.0,0.0
143997370634,0.0,0.0
144047326136,0.0,0.0
144097758713,0.0,0.0
144148979717,0.0,0.0
144201150424,0.0,0.0
144247882812,0.0,0.0
144299795446,0.0,0.0
144348624194,0.0,0.0
144397179061,0.0,0.0
144449312170,0.0,0.0
144498422446,0.0,0.0
144547678031,0.0,0.0
144597464290,0.0,0.0
144647414960,0.0,0.0
144697874481,0.0,0.0
144747211247,0.0,0.0
144797968808,0.0,0.0
144847606015,0.0,0.0
144897263509,0.0,0.0
144947227874,0.0,0.0
144997272846,0.0,0.0
145047559636,0.0,0.0
145096969584,0.0,0.0
145147159672,0.0,0.0
145197181445,0.0,0.0
145249109247,0.0,0.0
145299348454,0.0,0.0
145347220396,0.0,0.0
145397330327,0.0,0.0
145448500389,0.0,0.0
145497491533,0.0,0.0
145547477851,0.0,0.0
145597208591,0.0,0.0
145649457409,0.0,0.0
145698532263,0.0,0.0
145750894422,0.0,0.0
145797378689,0.0,0.0
145848098331,0.0,0.0
145898761623,0.0,0.0
145947810205,0.0,0.0
146001333037,0.0,0.0
146049539210,0.0,0.0
146099854895,0.0,0.0
146148020077,0.0,0.0
146197990940,0.0,0.0
146247376826,0.0,0.0
146301868081,0.0,0.0
146347214554,0.0,0.0
146397136938,0.0,0.0
146448332056,0.0,0.0
146499462024,0.0,0.0
146549220380,0.0,0.0
146597544375,0.0,0.0
146648435341,0.0,0.0
146697384919,0.0,0.0
146749826659,0.0,0.0
146798545907,0.0,0.0
146847069288,0.0,0.0
146899452599,0.0,0.0
146948300803,0.0,0.0
146999160218,0.0,0.0
147048740435,0.0,0.0
147098428394,0.0,0.0
147147763497,0.0,0.0
147198870874,0.0,0.0
147247763846,0.0,0.0
147301985060,0.0,0.0
147348613260,0.0,0.0
147397719058,0.0,0.0
147449786665,0.0,0.0
147498451259,0.0,0.0
147548467881,0.0,0.0
147598043522,0.0,0.0
147649098773,0.0,0.0
147698130845,0.0,0.0
147748035917,0.0,0.0
147796761470,0.0,0.0
147848351266,0.0,0.0
147897288780,0.0,0.0
147967005806,0.0,0.0
147997006448,0.0,0.0
148047370741,0.0,0.0
148097019532,0.0,0.0
148147642602,0.0,0.0
148197135782,0.0,0.0
148249343482,0.0,0.0
148307761129,0.0,0.0
148346941592,0.0,0.0
148397304509,0.0,0.0
148447122160,0.0,0.0
148497834220,0.0,0.0
148547620193,0.0,0.0
148597244441,0.0,0.0
148647545664,0.0,0.0
148697313685,0.0,0.0
148747612188,0.0,0.0
148797657705,0.0,0.0
148847387839,0.0,0.0
148897540202,0.0,0.0
148947357213,0.0,0.0
148999734349,0.0,0.0
149050995610,0.0,0.0
149098640743,0.0,0.0
149149019660,0.0,0.0
149197873946,0.0,0.0
149247275641,0.0,0.0
149299229108,0.0,0.0
149346760645,0.0,0.0
149401625139,0.0,0.0
149452647623,0.0,0.0
149500646763,0.0,0.0
149547082073,0.0,0.0
149597457854,0.0,0.0
149647463597,0.0,0.0
149697935312,0.0,0.0
149747236017,0.0,0.0
149797491994,0.0,0.0
149847540776,0.0,0.0
149897181664,0.0,0.0
149947454728,0.0,0.0
149999557088,0.0,0.0
150048563465,0.0,0.0
150097645233,0.0,0.0
150147417190,0.0,0.0
150197527891,0.0,0.0
150247101166,0.0,0.0
150301292014,0.0,0.0
150347290216,0.0,0.0
150397732044,0.0,0.0
150447481890,0.0,0.0
150497709067,0.0,0.0
150547823608,0.0,0.0
150598414872,0.0,0.0
150649150676,0.0,0.0
150700028812,0.0,0.0
150747845270,0.0,0.0
150797801670,0.0,0.0
150846868399,0.0,0.0
150896898622,0.0,0.0
150947335714,0.0,0.0
150997753094,0.0,0.0
151047242243,0.0,0.0
151098777162,0.0,0.0
151148637757,0.0,0.0
151197418254,0.0,0.0
151247521499,0.0,0.0
151297574378,0.0,0.0
151347777684,0.0,0.0
151397908065,0.0,0.0
151447155845,0.0,0.0
151497341520,0.0,0.0
151547121190,0.0,0.0
151599651731,0.0,0.0
151647928368,0.0,0.0
151698480370,0.0,0.0
151747149061,0.0,0.0
151799386490,0.0,0.0
151848073101,0.0,0.0
151900852851,0.0,0.0
151947078087,0.0,0.0
151998462482,0.0,0.0
152048998420,0.0,0.0
152097789988,0.0,0.0
152147022313,0.0,0.0
152197925857,0.0,0.0
152246849422,0.0,0.0
152297730183,0.0,0.0
152347285316,0.0,0.0
152400801815,0.0,0.0
152448201420,0.0,0.0
152496948222,0.0,0.0
152547020364,0.0,0.0
152597732810,0.0,0.0
152647157578,0.0,0.0
152703083837,0.0,0.0
152748664802,0.0,0.0
152797067101,0.0,0.0
152850408629,0.0,0.0
152900634719,0.0,0.0
152947926872,0.0,0.0
152997530611,0.0,0.0
153047677279,0.0,0.0
153098246177,0.0,0.0
153147215405,0.0,0.0
153200593700,0.0,0.0
153249294327,0.0,0.0
153302672078,0.0,0.0
153347099059,0.0,0.0
153397492954,0.0,0.0
153448972003,0.0,0.0
153496978537,0.0,0.0
153547884002,0.0,0.0
153597278211,0.0,0.0
153648189595,0.0,0.0
153701125982,0.0,0.0
153747756617,0.0,0.0
153797967700,0.0,0.0
153846858498,0.0,0.0
153897257608,0.0,0.0
153947245658,0.0,0.0
153997395622,0.0,0.0
154049299717,0.0,0.0
154099093019,0.0,0.0
154148825939,0.0,0.0
154199544945,0.0,0.0
154247058021,0.0,0.0
154298326644,0.0,0.0
154347434077,0.0,0.0
154397149366,0.0,0.0
154446949453,0.0,0.0
154497145049,0.0,0.0
154547831608,0.0,0.0
154597598223,0.0,0.0
154648648037,0.0,0.0
154701085621,0.0,0.0
154746965588,0.0,0.0
154796676941,0.0,0.0
154847097363,0.0,0.0
154897950542,0.0,0.0
154948698475,0.0,0.0
155004706045,0.0,0.0
155053094233,0.0,0.0
155097983570,0.0,0.0
155147512336,0.0,0.0
155196765717,0.0,0.0
155248280127,0.0,0.0
155297105040,0.0,0.0
155346840648,0.0,0.0
155396782044,0.0,0.0
155449874875,0.0,0.0
155498206137,0.0,0.0
155547149895,0.0,0.0
155596878464,0.0,0.0
155647348485,0.0,0.0
155696959329,0.0,0.0
155747940665,0.0,0.0
155797528885,0.0,0.0
155847268270,0.0,0.0
155896913705,0.0,0.0
155953142005,0.0,0.0
155997252707,0.0,0.0
156047983138,0.0,0.0
156098173582,0.0,0.0
156153585745,0.0,0.0
156197104911,0.0,0.0
156247558741,0.0,0.0
156301505022,0.0,0.0
156347511322,0.0,0.0
156397041785,0.0,0.0
156448604417,0.0,0.0
156497655245,0.0,0.0
156549003227,0.0,0.0
156602448338,0.0,0.0
156646774810,0.0,0.0
156697061157,0.0,0.0
156746872540,0.0,0.0
156797215653,0.0,0.0
156848060481,0.0,0.0
156898459048,0.0,0.0
156946719304,0.0,0.0
157003673602,0.0,0.0
157056881247,0.0,0.0
157100985422,0.0,0.0
157148392581,0.0,0.0
157197302900,0.0,0.0
157257181025,0.0,0.0
157297647440,0.0,0.0
157346895126,0.0,0.0
157398874772,0.0,0.0
157448356533,0.0,0.0
157499025717,0.0,0.0
157548789678,0.0,0.0
157597837978,0.0,0.0
157647038274,0.0,0.0
157701980273,0.0,0.0
157747214978,0.0,0.0
157797631177,0.0,0.0
157849979806,0.0,0.0
157897680653,0.0,0.0
157946828662,0.0,0.0
157999378757,0.0,0.0
158049444022,0.0,0.0
158098391396,0.0,0.0
158147419569,0.0,0.0
158197622974,0.0,0.0
158251084309,0.0,0.0
158303666020,0.0,0.0
158348460513,0.0,0.0
158404700686,0.0,0.0
158447509920,0.0,0.0
158497462388,0.0,0.0
158546920085,0.0,0.0
158596983207,0.0,0.0
158646919451,0.0,0.0
158696900911,0.0,0.0
158747319030,0.0,0.0
158796999026,0.0,0.0
158847887341,0.0,0.0
158898533903,0.0,0.0
158946923181,0.0,0.0
158997999939,0.0,0.0
159047844314,0.0,0.0
159097884780,0.0,0.0
159147103380,0.0,0.0
159197320289,0.0,0.0
159247635212,0.0,0.0
159298321933,0.0,0.0
159347443416,0.0,0.0
159398762408,0.0,0.0
159447743479,0.0,0.0
159502526219,0.0,0.0
159546791190,0.0,0.0
159598451518,0.0,0.0
159646944025,0.0,0.0
159697782422,0.0,0.0
159747120379,0.0,0.0
159799361843,0.0,0.0
159847930796,0.0,0.0
159901254567,0.0,0.0
159947870004,0.0,0.0
159998401786,0.0,0.0
160047915642,0.0,0.0
160097630869,0.0,0.0
160146948474,0.0,0.0
160198724415,0.0,0.0
160247683118,0.0,0.0
160297343083,0.0,0.0
160348008621,0.0,0.0
160396452554,0.0,0.0
160447701341,0.0,0.0
160497589907,0.0,0.0
160548369298,0.0,0.0
160597168134,0.0,0.0
160647612174,0.0,0.0
160697167373,0.0,0.0
160746914696,0.0,0.0
160797616969,0.0,0.0
160847620188,0.0,0.0
160897869066,0.0,0.0
160949601391,0.0,0.0
161001701899,0.0,0.0
161050396546,0.0,0.0
161100072158,0.0,0.0
161149503873,0.0,0.0
161197440076,0.0,0.0
161250233046,0.0,0.0
161297304472,0.0,0.0
161347615075,0.0,0.0
161397621239,0.0,0.0
161446790273,0.0,0.0
161497155852,0.0,0.0
161547697234,0.0,0.0
161597113525,0.0,0.0
161646548504,0.0,0.0
161697566545,0.0,0.0
161750925645,0.0,0.0
161796650066,0.0,0.0
161846939742,0.0,0.0
161896849493,0.0,0.0
161947445433,0.0,0.0
161997098551,0.0,0.0
162047349636,0.0,0.0
162097683119,0.0,0.0
162151879796,0.0,0.0
162196868782,0.0,0.0
162249405183,0.0,0.0
162306749713,0.0,0.0
162347158627,0.0,0.0
162397176471,0.0,0.0
162451263680,0.0,0.0
162497480920,0.0,0.0
162547958336,0.0,0.0
162597665885,0.0,0.0
162648431805,0.0,0.0
162697380045,0.0,0.0
162746524024,0.0,0.0
162797107421,0.0,0.0
162847141553,0.0,0.0
162896340219,0.0,0.0
162946625096,0.0,0.0
162996806487,0.0,0.0
163046903497,0.0,0.0
163097074425,0.0,0.0
163146533660,0.0,0.0
163196868136,0.0,0.0
163247596138,0.0,0.0
163299385615,0.0,0.0
163348593913,0.0,0.0
163396664353,0.0,0.0
163446694037,0.0,0.0
163496829031,0.0,0.0
163546795964,0.0,0.0
163596819505,0.0,0.0
163647112414,0.0,0.0
163696642303,0.0,0.0
163747034186,0.0,0.0
163800191851,0.0,0.0
163852179467,0.0,0.0
163907846186,0.0,0.0
163946737605,0.0,0.0
163997219757,0.0,0.0
164047758388,0.0,0.0
164098437975,0.0,0.0
164148419372,0.0,0.0
164197710004,0.0,0.0
164247896389,0.0,0.0
164297757054,0.0,0.0
164347565592,0.0,0.0
164399903535,0.0,0.0
164446522782,0.0,0.0
164496829259,0.0,0.0
164552172371,0.0,0.0
164607337952,0.0,0.0
164646557074,0.0,0.0
164697895716,0.0,0.0
164746683770,0.0,0.0
164797098628,0.0,0.0
164849088581,0.0,0.0
164897425126,0.0,0.0
164947430299,0.0,0.0
164997516494,0.0,0.0
165046801078,0.0,0.0
165097025382,0.0,0.0
165147473775,0.0,0.0
165198448971,0.0,0.0
165248565022,0.0,0.0
165297085498,0.0,0.0
165346790136,0.0,0.0
165396797261,0.0,0.0
165446610696,0.0,0.0
165496674716,0.0,0.0
165547456317,0.0,0.0
165597383988,0.0,0.0
165647014420,0.0,0.0
165697349985,0.0,0.0
165747012415,0.0,0.0
165800298302,0.0,0.0
165849380428,0.0,0.0
165897104254,0.0,0.0
165947051765,0.0,0.0
165999250704,0.0,0.0
166046907940,0.0,0.0
166096825468,0.0,0.0
166147115594,0.0,0.0
166201965056,0.0,0.0
166247026872,0.0,0.0
166302272292,0.0,0.0
166347615733,0.0,0.0
166397160119,0.0,0.0
166446803830,0.0,0.0
166498251910,0.0,0.0
166546861729,0.0,0.0
166597906811,0.0,0.0
166646886956,0.0,0.0
166697119740,0.0,0.0
166747382603,0.0,0.0
166797367074,0.0,0.0
166848045606,0.0,0.0
166903438669,0.0,0.0
166947539807,0.0,0.0
166998691735,0.0,0.0
167047980096,0.0,0.0
167097474563,0.0,0.0
167151377138,0.0,0.0
167196932094,0.0,0.0
167246889622,0.0,0.0
167297072999,0.0,0.0
167349310275,0.0,0.0
167397153938,0.0,0.0
167446887695,0.0,0.0
167496773929,0.0,0.0
167547311409,0.0,0.0
167596895987,0.0,0.0
167646759917,0.0,0.0
167697442929,0.0,0.0
167747027122,0.0,0.0
167796794447,0.0,0.0
167846491053,0.0,0.0
167896766908,0.0,0.0
167947162600,0.0,0.0
167997645522,0.0,0.0
168047850947,0.0,0.0
168097624031,0.0,0.0
168147369309,0.0,0.0
168197207128,0.0,0.0
168248697607,0.0,0.0
168296618357,0.0,0.0
168346629260,0.0,0.0
168398448178,0.0,0.0
168446673336,0.0,0.0
168496857418,0.0,0.0
168546887840,0.0,0.0
168600880653,0.0,0.0
168646632276,0.0,0.0
168697211164,0.0,0.0
168754987365,0.0,0.0
168800172763,0.0,0.0
168846736397,0.0,0.0
168897376435,0.0,0.0
168947175087,0.0,0.0
168998001264,0.0,0.0
169046543309,0.0,0.0
169098212376,0.0,0.0
169147004622,0.0,0.0
169197757138,0.0,0.0
169246414348,0.0,0.0
169299751627,0.0,0.0
169346830800,0.0,0.0
169397343609,0.0,0.0
169447395311,0.0,0.0
169497309065,0.0,0.0
169546981800,0.0,0.0
169597287223,0.0,0.0
169649613937,0.0,0.0
169697232935,0.0,0.0
169746954662,0.0,0.0
169796999996,0.0,0.0
169846943380,0.0,0.0
169897148166,0.0,0.0
169947109886,0.0,0.0
169998541616,0.0,0.0
170047325895,0.0,0.0
170097689589,0.0,0.0
170147652941,0.0,0.0
170196926295,0.0,0.0
170247407714,0.0,0.0
170302601457,0.0,0.0
170346384460,0.0,0.0
170396862167,0.0,0.0
170448536227,0.0,0.0
170497244060,0.0,0.0
170547031097,0.0,0.0
170596729113,0.0,0.0
170648525985,0.0,0.0
170697028064,0.0,0.0
170748233560,0.0,0.0
170797445252,0.0,0.0
170846807245,0.0,0.0
170896888578,0.0,0.0
170947570600,0.0,0.0
170997576351,0.0,0.0
171047846031,0.0,0.0
171096888128,0.0,0.0
171147454825,0.0,0.0
171196516378,0.0,0.0
171246745899,0.0,0.0
171300768281,0.0,0.0
171349316055,0.0,0.0
171397397090,0.0,0.0
171446910375,0.0,0.0
171497855046,0.0,0.0
171548651368,0.0,0.0
171598306153,0.0,0.0
171647224958,0.0,0.0
171697414161,0.0,0.0
171746866775,0.0,0.0
171796966252,0.0,0.0
171846956997,0.0,0.0
171897367794,0.0,0.0
171947062098,0.0,0.0
171997972145,0.0,0.0
172046911461,0.0,0.0
172098319864,0.0,0.0
172147188110,0.0,0.0
172197506558,0.0,0.0
172246600462,0.0,0.0
172300330244,0.0,0.0
172346481954,0.0,0.0
172397941811,0.0,0.0
172448401312,0.0,0.0
172498803053,0.0,0.0
172546923511,0.0,0.0
172597736634,0.0,0.0
172646743628,0.0,0.0
172703450548,0.0,0.0
172746992278,0.0,0.0
172798010420,0.0,0.0
172847518649,0.0,0.0
172899008010,0.0,0.0
172946561507,0.0,0.0
172997519490,0.0,0.0
173047957198,0.0,0.0
173102828646,0.0,0.0
173147158036,0.0,0.0
173196369026,0.0,0.0
173253404737,0.0,0.0
173301390670,0.0,0.0
173350158056,0.0,0.0
173397325355,0.0,0.0
173446308190,0.0,0.0
173498431391,0.0,0.0
173546379758,0.0,0.0
173599337560,0.0,0.0
173648970555,0.0,0.0
173698027148,0.0,0.0
173748524408,0.0,0.0
173796754687,0.0,0.0
173847524419,0.0,0.0
173907252187,0.0,0.0
173947799853,0.0,0.0
174007201038,0.0,0.0
174063481377,0.0,0.0
174107610740,0.0,0.0
174146275192,0.0,0.0
174197120443,0.0,0.0
174247953086,0.0,0.0
174296808149,0.0,0.0
174347476220,0.0,0.0
174397951081,0.0,0.0
174447317458,0.0,0.0
174496511073,0.0,0.0
174547846774,0.0,0.0
174596481939,0.0,0.0
174649341217,0.0,0.0
174706625658,0.0,0.0
174752109194,0.0,0.0
174798476195,0.0,0.0
174847206365,0.0,0.0
174896543688,0.0,0.0
174946894487,0.0,0.0
174996732149,0.0,0.0
175047560248,0.0,0.0
175097853065,0.0,0.0
175147536875,0.0,0.0
175196842038,0.0,0.0
175250794247,0.0,0.0
175300261519,0.0,0.0
175346476556,0.0,0.0
175396960184,0.0,0.0
175447682719,0.0,0.0
175497457022,0.0,0.0
175547604659,0.0,0.0
175598505653,0.0,0.0
175647441098,0.0,0.0
175696817780,0.0,0.0
175747228931,0.0,0.0
175798042439,0.0,0.0
175848667183,0.0,0.0
175896335846,0.0,0.0
175946737749,0.0,0.0
176001579183,0.0,0.0
176050318793,0.0,0.0
