time,linear,angular
99883853482,-234.0,-200.0
99931915027,-234.0,-200.0
99982393979,-226.0,-200.0
100053176988,-223.0,-200.0
100083540997,-223.0,-204.0
100132122368,-220.0,-200.0
100182532459,-220.0,-204.0
100231776756,-220.0,-204.0
100283012136,-220.0,-204.0
100334766318,-223.0,-200.0
100381903409,-245.0,-183.0
100431921830,-249.0,-183.0
100482886209,-257.0,-185.0
100532825112,-262.0,-183.0
100582376281,-262.0,-179.0
100639144759,-266.0,-177.0
100686064480,-274.0,-174.0
100732292443,-279.0,-171.0
100781947706,-288.0,-168.0
100832039885,-294.0,-168.0
100882979145,-296.0,-166.0
100933078747,-294.0,-166.0
100982040205,-296.0,-162.0
101033702709,-296.0,-166.0
101082951423,-300.0,-162.0
101133443143,-300.0,-166.0
101183590457,-326.0,-149.0
101231802207,-332.0,-149.0
101282709084,-332.0,-149.0
101331875593,-326.0,-157.0
101381763426,-321.0,-157.0
101431780663,-296.0,-171.0
101482801202,-257.0,-179.0
101531918975,-232.0,-195.0
101581705019,-220.0,-195.0
101632414494,-217.0,-196.0
101683148704,-220.0,-204.0
101735210366,-223.0,-209.0
101782182598,-223.0,-240.0
101831755495,-196.0,-271.0
101882633669,-174.0,-294.0
101932062987,-166.0,-294.0
101981808808,-149.0,-296.0
102031897211,-145.0,-300.0
102083211406,-132.0,-305.0
102132245086,-128.0,-303.0
102181666404,-126.0,-303.0
102231743512,-128.0,-305.0
102286323667,-128.0,-303.0
102332599374,-128.0,-303.0
102381881848,-128.0,-303.0
102434623205,-132.0,-300.0
102482563699,-137.0,-294.0
102536386466,-143.0,-292.0
102581761782,-151.0,-288.0
102632139586,-157.0,-285.0
102682558157,-162.0,-283.0
102733314415,-166.0,-283.0
102781939339,-166.0,-283.0
102832790251,-171.0,-283.0
102883720456,-183.0,-277.0
102935921827,-191.0,-277.0
102982278716,-204.0,-271.0
103032055929,-205.0,-268.0
103083027189,-209.0,-268.0
103133616700,-211.0,-268.0
103182938213,-215.0,-266.0
103231682462,-211.0,-268.0
103282900917,-217.0,-268.0
103331563888,-217.0,-268.0
103381385676,-220.0,-266.0
103431684667,-223.0,-266.0
103482405151,-223.0,-262.0
103534828564,-232.0,-260.0
103581952921,-245.0,-249.0
103631922865,-249.0,-249.0
103682568215,-254.0,-245.0
103733515829,-251.0,-243.0
103782432105,-254.0,-243.0
103831591511,-254.0,-240.0
103882432376,-279.0,-223.0
103933835753,-303.0,-209.0
103982369160,-313.0,-209.0
104032593593,-321.0,-205.0
104082430484,-321.0,-205.0
104131646305,-283.0,-237.0
104182200010,-266.0,-240.0
104231522708,-260.0,-237.0
104282385748,-254.0,-237.0
104338831038,-251.0,-237.0
104381422654,-249.0,-237.0
104431934664,-249.0,-237.0
104483165982,-249.0,-237.0
104531346343,-249.0,-234.0
104584100149,-249.0,-234.0
104631586096,-249.0,-234.0
104685502110,-245.0,-234.0
104731519170,-245.0,-234.0
104781562296,-249.0,-234.0
104833338560,-249.0,-234.0
104882442992,-249.0,-234.0
104932534021,-249.0,-234.0
104981609494,-245.0,-237.0
105031562895,-245.0,-234.0
105082881155,-245.0,-232.0
105137243141,-245.0,-232.0
105181466458,-245.0,-232.0
105232133568,-243.0,-232.0
105283383927,-243.0,-232.0
105331262601,-243.0,-228.0
105381411229,-240.0,-228.0
105434630527,-240.0,-228.0
105487469386,-240.0,-228.0
105531247275,-240.0,-228.0
105582207625,-240.0,-228.0
105631397080,-240.0,-228.0
105682257945,-243.0,-228.0
105731662145,-240.0,-228.0
105787800820,-243.0,-228.0
105831632883,-240.0,-228.0
105882219003,-243.0,-228.0
105931714145,-243.0,-228.0
105982912921,-243.0,-232.0
106031428218,-243.0,-232.0
106082394840,-245.0,-228.0
106131221233,-243.0,-228.0
106183279634,-243.0,-228.0
106231335583,-240.0,-228.0
106282149539,-243.0,-226.0
106331589067,-243.0,-228.0
106382141621,-243.0,-226.0
106431621084,-240.0,-226.0
106483116780,-209.0,-195.0
106532636018,-34.0,-8.0
106582392978,-6.0,10.0
106632843839,-2.0,10.0
106685826855,0.0,10.0
106732747060,0.0,10.0
106782374359,0.0,10.0
106832575530,0.0,10.0
106883636551,0.0,10.0
106932245829,0.0,10.0
106984408548,0.0,10.0
107032709931,0.0,10.0
107084200731,0.0,10.0
107135114716,-2.0,10.0
107182183493,-2.0,10.0
107233674230,0.0,10.0
107282970563,0.0,10.0
107332234320,0.0,10.0
107383793600,0.0,10.0
107432240195,0.0,10.0
107484453569,0.0,10.0
107532622636,0.0,10.0
107583280660,0.0,10.0
107632307400,-2.0,10.0
107683043566,0.0,10.0
107732223549,0.0,10.0
107782204888,0.0,10.0
107832727299,0.0,10.0
107884180117,0.0,10.0
107932444382,0.0,10.0
107984309541,0.0,10.0
108032201368,0.0,10.0
108083028347,0.0,10.0
108132464292,0.0,10.0
108184219215,0.0,10.0
108232853454,0.0,10.0
108283040483,0.0,10.0
108331977082,0.0,10.0
108381950453,0.0,10.0
108431898033,0.0,10.0
108483710330,0.0,10.0
108532145566,0.0,10.0
108582030652,0.0,10.0
108633860517,0.0,10.0
108685032351,0.0,10.0
108733511426,0.0,10.0
108793504015,0.0,10.0
108832107165,0.0,10.0
108891256928,0.0,10.0
108931803353,0.0,10.0
108991255220,0.0,10.0
109031968073,0.0,10.0
109083641014,0.0,10.0
109132771528,0.0,10.0
109181880763,-2.0,10.0
109232332106,0.0,10.0
109286287642,0.0,10.0
109336404177,0.0,10.0
109382269724,0.0,10.0
109432055260,0.0,10.0
109482924640,0.0,10.0
109533533066,0.0,10.0
109582014926,0.0,10.0
109633873495,0.0,10.0
109683349760,-2.0,10.0
109733911467,0.0,10.0
109782569002,0.0,10.0
109832973146,0.0,10.0
109885672204,-2.0,10.0
109932267459,0.0,10.0
109983188229,0.0,10.0
110031693288,0.0,10.0
110082994432,0.0,10.0
110132851391,0.0,10.0
110181926675,0.0,10.0
110231974253,0.0,10.0
110282891600,0.0,10.0
110332489334,0.0,10.0
110382764234,0.0,10.0
110433949093,0.0,10.0
110491914410,0.0,10.0
110531744600,0.0,10.0
110584857567,0.0,10.0
110632437628,0.0,10.0
110683130948,0.0,10.0
110732824264,0.0,10.0
110784032995,-2.0,7.0
110831762812,56.0,-49.0
110883464009,382.0,-313.0
110932227046,480.0,-406.0
110981864619,448.0,-438.0
111037761223,416.0,-406.0
111083029698,382.0,-372.0
111132144054,352.0,-343.0
111181864985,316.0,-305.0
111231945843,173.0,-160.0
111282473057,-6.0,16.0
111331707506,-6.0,10.0
111381688430,-2.0,10.0
111431937059,0.0,10.0
111483031106,0.0,10.0
111531897308,10.0,0.0
111583537644,162.0,-154.0
111632542083,305.0,-283.0
111683000051,450.0,-400.0
111731575477,533.0,-472.0
111781666735,456.0,-431.0
111831820262,374.0,-351.0
111882791656,216.0,-204.0
111933493425,110.0,-126.0
111981739805,-6.0,10.0
112031665243,-6.0,10.0
112083422375,-8.0,14.0
112131519031,-8.0,14.0
112181676047,-6.0,14.0
112232727855,-6.0,10.0
112283476504,-106.0,107.0
112331993468,-183.0,177.0
112381735328,-277.0,239.0
112432225231,-309.0,243.0
112482572450,-223.0,182.0
112531395167,-32.0,37.0
112582148071,-6.0,14.0
112636156791,-6.0,10.0
112682658930,-2.0,10.0
112731449391,0.0,10.0
112781725253,0.0,10.0
112831533574,0.0,10.0
112884471988,0.0,10.0
112932402344,0.0,10.0
112982700157,0.0,10.0
113032018987,-2.0,10.0
113082819634,0.0,10.0
113132065219,0.0,10.0
113195256445,-2.0,10.0
113231521740,-2.0,10.0
113282471888,-2.0,10.0
113331544166,-2.0,10.0
113381477829,-2.0,10.0
113433524235,-2.0,10.0
113482434182,-2.0,10.0
113531381023,0.0,10.0
113581534072,-2.0,10.0
113631412825,0.0,10.0
113682620341,-2.0,10.0
113735903610,-2.0,10.0
113781370961,-6.0,7.0
113831971998,-8.0,1.0
113883419924,-49.0,-34.0
113931235084,-88.0,-74.0
113986573434,-151.0,-137.0
114031288293,-154.0,-140.0
114082909687,-151.0,-143.0
114131280224,-188.0,-174.0
114181272318,-240.0,-228.0
114231316090,-254.0,-240.0
114282307837,-228.0,-217.0
114331912486,-204.0,-195.0
114381544205,-220.0,-205.0
114432880615,-232.0,-223.0
114482812198,-228.0,-257.0
114535351680,-217.0,-277.0
114581457958,-209.0,-279.0
114631474916,-205.0,-274.0
114682288171,-204.0,-268.0
114731413761,-223.0,-245.0
114781258563,-223.0,-240.0
114831489690,-234.0,-223.0
114886449266,-232.0,-217.0
114931190046,-228.0,-217.0
114981289433,-228.0,-215.0
115035752094,-226.0,-211.0
115083302110,-220.0,-209.0
115133463191,-223.0,-209.0
115181231154,-223.0,-211.0
115233500371,-223.0,-211.0
115283580239,-223.0,-209.0
115332460844,-223.0,-209.0
115381583297,-226.0,-211.0
115431041166,-228.0,-217.0
115482521829,-232.0,-220.0
115531246629,-234.0,-220.0
115583618532,-234.0,-220.0
115631113446,-232.0,-217.0
115682440160,-232.0,-220.0
115731388859,-234.0,-220.0
115781249789,-237.0,-220.0
115831160573,-237.0,-223.0
115882003973,-243.0,-226.0
115931028382,-243.0,-228.0
115981238966,-245.0,-232.0
116033031172,-249.0,-232.0
116082937989,-249.0,-232.0
116131361166,-249.0,-232.0
116181399724,-274.0,-215.0
116231702914,-283.0,-211.0
116282395727,-309.0,-195.0
116331116464,-313.0,-195.0
116381164301,-317.0,-191.0
116431155660,-292.0,-209.0
116483765509,-279.0,-209.0
116532584836,-274.0,-209.0
116581011053,-274.0,-211.0
116631217286,-274.0,-211.0
116681963089,-274.0,-211.0
116730913164,-274.0,-211.0
116780979817,-274.0,-211.0
116832122921,-268.0,-211.0
116882555420,-266.0,-211.0
116933170507,-257.0,-215.0
116981284188,-249.0,-211.0
117032416669,-249.0,-211.0
117081376696,-249.0,-211.0
117132748402,-245.0,-215.0
117181861161,-245.0,-215.0
117231152091,-249.0,-215.0
117283000393,-245.0,-215.0
117331484593,-245.0,-215.0
117383515066,-243.0,-211.0
117431069563,-243.0,-211.0
117490836436,-245.0,-211.0
117530971389,-245.0,-211.0
117582396278,-245.0,-209.0
117631065273,-243.0,-211.0
117682198810,-243.0,-209.0
117731768037,-240.0,-209.0
117781928480,-243.0,-209.0
117831354543,-243.0,-209.0
117881817410,-240.0,-211.0
117930921785,-237.0,-211.0
117981992124,-234.0,-217.0
118034594837,-234.0,-217.0
118081968827,-232.0,-217.0
118131798079,-232.0,-217.0
118182283410,-234.0,-220.0
118231515271,-249.0,-234.0
118283758539,-254.0,-237.0
118332356464,-254.0,-240.0
118381734337,-254.0,-240.0
118435207652,-257.0,-240.0
118482682759,-274.0,-257.0
118534992681,-274.0,-257.0
118581716577,-274.0,-257.0
118631922012,-268.0,-254.0
118684194719,-262.0,-245.0
118736686972,-257.0,-243.0
118781721921,-254.0,-240.0
118831799295,-254.0,-240.0
118882958112,-251.0,-237.0
118931910012,-249.0,-237.0
118981882493,-249.0,-234.0
119031983610,-249.0,-232.0
119083292151,-245.0,-232.0
119139179801,-245.0,-232.0
119181762080,-245.0,-228.0
119234885261,-245.0,-228.0
119285300706,-243.0,-228.0
119332226101,-243.0,-226.0
119382055674,-243.0,-226.0
119435252997,-243.0,-228.0
119483855147,-243.0,-226.0
119532019165,-243.0,-226.0
119581986878,-243.0,-226.0
119639727119,-243.0,-228.0
119682702988,-243.0,-228.0
119732556433,-243.0,-228.0
119787123734,-243.0,-228.0
119831880132,-245.0,-232.0
119882762957,-245.0,-232.0
119931994754,-245.0,-232.0
119983712468,-245.0,-232.0
120031741770,-245.0,-228.0
120082893323,-249.0,-232.0
120131897287,-257.0,-232.0
120182659347,-262.0,-234.0
120231716974,-262.0,-234.0
120282860144,-260.0,-237.0
120338578615,-260.0,-240.0
120382682775,-274.0,-257.0
120432095880,-292.0,-271.0
120482796982,-294.0,-271.0
120534296143,-294.0,-268.0
120581808914,-296.0,-266.0
120631600185,-294.0,-266.0
120682455491,-288.0,-260.0
120731780566,-285.0,-260.0
120792036708,-285.0,-260.0
120832498725,-283.0,-262.0
120894577026,-312.0,-292.0
120933060248,-322.0,-303.0
120981901816,-321.0,-300.0
121032907103,-313.0,-296.0
121082921151,-300.0,-283.0
121132774244,-300.0,-283.0
121181718242,-296.0,-279.0
121233319801,-296.0,-279.0
121285777944,-296.0,-279.0
121332272216,-296.0,-279.0
121381531534,-300.0,-279.0
121432376025,-303.0,-283.0
121484316614,-321.0,-300.0
121532595670,-322.0,-300.0
121581686352,-321.0,-300.0
121631459384,-321.0,-300.0
121682489502,-322.0,-303.0
121731480570,-322.0,-303.0
121785736426,-326.0,-296.0
121833029620,-322.0,-294.0
121884983777,-326.0,-294.0
121935780717,-322.0,-294.0
121981608831,-321.0,-294.0
122032309230,-317.0,-296.0
122082782147,-312.0,-296.0
122133137691,-312.0,-294.0
122184807056,-303.0,-294.0
122232736714,-294.0,-292.0
122282706893,-292.0,-292.0
122331543182,-288.0,-326.0
122381403028,-154.0,-377.0
122434612896,-68.0,-394.0
122483319429,-57.0,-398.0
122543373401,-60.0,-400.0
122583656064,-54.0,-409.0
122635079932,-43.0,-415.0
122683085396,-23.0,-429.0
122737196039,-17.0,-431.0
122781719356,0.0,-451.0
122831389991,1.0,-455.0
122883805545,22.0,-472.0
122932207286,31.0,-472.0
122982081403,39.0,-466.0
123031262739,42.0,-460.0
123082224572,22.0,-447.0
123137478673,16.0,-447.0
123181857162,-8.0,-431.0
123232075239,-15.0,-431.0
123301042445,-40.0,-417.0
123337760052,-66.0,-406.0
123381359746,-134.0,-385.0
123434484881,-157.0,-372.0
123484919560,-195.0,-372.0
123531266925,-205.0,-372.0
123581232017,-220.0,-372.0
123631349840,-217.0,-372.0
123685720797,-185.0,-375.0
123735543621,-177.0,-372.0
123781356504,-177.0,-372.0
123834959674,-179.0,-368.0
123882890932,-195.0,-383.0
123932999924,-196.0,-385.0
123981349283,-191.0,-385.0
124031669213,-188.0,-383.0
124082485162,-191.0,-381.0
124132261170,-191.0,-377.0
124183788717,-195.0,-372.0
124231381552,-195.0,-372.0
124282064257,-204.0,-368.0
124331715854,-251.0,-355.0
124383376036,-279.0,-338.0
124431285056,-292.0,-334.0
124487090471,-296.0,-338.0
124532419240,-288.0,-338.0
124583333362,-283.0,-334.0
124632162485,-294.0,-309.0
124682558702,-300.0,-300.0
124731648681,-300.0,-294.0
124781156474,-303.0,-288.0
124831116446,-305.0,-288.0
124883174282,-305.0,-292.0
124933479269,-303.0,-288.0
124982866937,-300.0,-288.0
125034112474,-300.0,-288.0
125082688932,-300.0,-285.0
125136577823,-300.0,-285.0
125181153812,-326.0,-266.0
125233103011,-326.0,-266.0
125282267133,-326.0,-266.0
125331431416,-321.0,-268.0
125382161352,-313.0,-271.0
125431952177,-309.0,-274.0
125483945471,-309.0,-274.0
125531152046,-303.0,-277.0
125584407066,-294.0,-279.0
125634266562,-294.0,-279.0
125684193704,-294.0,-279.0
125731276281,-292.0,-279.0
125789896918,-292.0,-277.0
125831287873,-292.0,-274.0
125882109294,-338.0,-240.0
125931182763,-343.0,-240.0
125980958901,-372.0,-220.0
126033811372,-381.0,-217.0
126082391542,-411.0,-200.0
126131739339,-438.0,-183.0
126180882886,-439.0,-183.0
126230867147,-449.0,-179.0
126282740029,-455.0,-174.0
126331050702,-464.0,-168.0
126383736523,-468.0,-160.0
126431519786,-468.0,-151.0
126481997026,-460.0,-149.0
126530938946,-455.0,-143.0
126581191936,-447.0,-145.0
126633039571,-434.0,-151.0
126683916735,-409.0,-166.0
126730931763,-400.0,-171.0
126780909400,-398.0,-171.0
126832206170,-392.0,-177.0
126884824472,-398.0,-177.0
126931073121,-406.0,-171.0
126980938697,-415.0,-166.0
127030909454,-420.0,-162.0
127083827492,-420.0,-157.0
127131069714,-426.0,-149.0
127180820189,-429.0,-137.0
127230947487,-429.0,-123.0
127282094181,-415.0,-106.0
127333805084,-411.0,-106.0
127385159548,-403.0,-115.0
127430646970,-375.0,-98.0
127481861150,-228.0,-66.0
127531960640,-119.0,-100.0
127581803785,-88.0,-102.0
127631470423,1.0,7.0
127681767091,0.0,10.0
127731078059,0.0,10.0
127783630059,0.0,10.0
127836308680,0.0,10.0
127883260287,0.0,10.0
127933450366,0.0,10.0
127981959307,-2.0,10.0
128032316038,-2.0,10.0
128085830701,0.0,10.0
128131813309,0.0,10.0
128181865793,-2.0,10.0
128234289157,-2.0,10.0
128282758356,-2.0,10.0
128331661910,-2.0,10.0
128381888053,-2.0,10.0
128431737951,0.0,10.0
128493186929,-2.0,10.0
128532471350,-2.0,10.0
128581597426,0.0,10.0
128632425793,0.0,10.0
128685416183,0.0,10.0
128737778429,-2.0,10.0
128790061925,0.0,10.0
128832005346,-2.0,10.0
128882959757,-2.0,10.0
128931661974,0.0,10.0
128981765400,0.0,10.0
129032061621,0.0,10.0
129084742227,0.0,10.0
129131542574,-2.0,10.0
129181813708,-2.0,10.0
129233262251,0.0,10.0
129285055457,-2.0,10.0
129334169599,0.0,10.0
129382575119,0.0,10.0
129431839241,-2.0,10.0
129486540145,-2.0,10.0
129531554876,-2.0,10.0
129582332397,-2.0,10.0
129632621675,-2.0,10.0
129684189895,-2.0,10.0
129734627713,0.0,10.0
129783169357,-2.0,10.0
129832754718,0.0,10.0
129883276054,0.0,10.0
129932342901,-2.0,10.0
129982504278,0.0,10.0
130031399258,0.0,10.0
130082726460,0.0,10.0
130135657075,0.0,10.0
130182703433,-2.0,10.0
130231779144,-2.0,10.0
130282897072,-2.0,10.0
130332267623,0.0,10.0
130383656296,-2.0,10.0
130431653572,-2.0,10.0
130482399895,0.0,10.0
130531711279,0.0,10.0
130581538106,0.0,10.0
130632328779,0.0,10.0
130682642665,0.0,10.0
130731643690,0.0,10.0
130781985031,-2.0,10.0
130831573721,0.0,10.0
130885057890,-2.0,10.0
130936598623,0.0,10.0
130982719853,-2.0,10.0
131032006086,0.0,10.0
131082969523,-2.0,10.0
131134509232,0.0,10.0
131182227060,-2.0,10.0
131235839898,0.0,10.0
131282430108,-2.0,10.0
131331347840,-2.0,10.0
131381688573,-2.0,10.0
131431285487,-2.0,10.0
131482735151,-2.0,10.0
131533103308,-2.0,10.0
131582195115,-2.0,10.0
131632202097,-2.0,10.0
131683388793,-2.0,10.0
131731903527,-2.0,10.0
131781475385,-2.0,10.0
131833046422,-2.0,10.0
131882421742,0.0,10.0
131931548652,-2.0,10.0
131981467381,-2.0,10.0
132034518986,-2.0,10.0
132082385450,0.0,10.0
132132226965,0.0,10.0
132181389970,-2.0,10.0
132232471837,-2.0,10.0
132282256874,-2.0,10.0
132331480454,0.0,10.0
132381432270,-2.0,10.0
132431190844,-2.0,10.0
132482421090,0.0,10.0
132533408687,-2.0,10.0
132583165693,-2.0,10.0
132634821688,-2.0,10.0
132683099117,-2.0,10.0
132731462497,0.0,10.0
132781303788,-2.0,10.0
132831778535,0.0,10.0
132882841874,-2.0,10.0
132935672525,0.0,10.0
132981460101,-2.0,10.0
133033671409,0.0,10.0
133082183968,56.0,-45.0
133131413532,90.0,-79.0
133181378725,288.0,-254.0
133231194162,305.0,-268.0
133287841416,254.0,-217.0
133332688505,160.0,-134.0
133381296614,62.0,-49.0
133431088339,42.0,-32.0
133482417496,0.0,-2.0
133531290302,0.0,1.0
133581245703,0.0,5.0
133631331564,-2.0,7.0
133682225212,0.0,10.0
133731794575,0.0,10.0
133782740222,0.0,10.0
133839381556,0.0,10.0
133883623446,0.0,10.0
133931612691,50.0,-40.0
133986101827,197.0,-171.0
134031408872,256.0,-223.0
134083510840,273.0,-240.0
134131148511,271.0,-245.0
134182076942,203.0,-183.0
134231328586,139.0,-126.0
134281983809,71.0,-60.0
134332994319,22.0,-15.0
134381089546,1.0,1.0
134431774432,0.0,7.0
134486000631,0.0,10.0
134532436158,-2.0,10.0
134581245063,0.0,10.0
134630997013,0.0,10.0
134681973092,0.0,10.0
134731072356,0.0,10.0
134784261943,0.0,10.0
134834994700,0.0,10.0
134883702774,0.0,10.0
134931678325,0.0,10.0
134982564037,0.0,10.0
135034120228,0.0,10.0
135082118306,0.0,10.0
135131678102,0.0,10.0
135181477860,10.0,0.0
135231358256,110.0,-102.0
135281870603,360.0,-317.0
135334590411,391.0,-357.0
135381207182,354.0,-338.0
135435107695,277.0,-288.0
135485276723,199.0,-211.0
135534631789,143.0,-149.0
135584366813,42.0,-45.0
135631035071,-2.0,1.0
135682926037,-34.0,42.0
135731234699,-54.0,62.0
135780995482,-19.0,33.0
135831759054,-6.0,16.0
135881870356,-2.0,14.0
135930937814,0.0,10.0
135981144185,31.0,-17.0
136031045444,99.0,-79.0
136082706273,231.0,-168.0
136132632619,282.0,-209.0
136182487193,297.0,-215.0
136233308684,299.0,-215.0
136284485526,380.0,-251.0
136338581170,397.0,-271.0
136380857737,411.0,-300.0
136430893713,394.0,-313.0
136481843233,386.0,-312.0
136530999105,342.0,-260.0
136580937068,227.0,-209.0
136630739802,222.0,-204.0
136681867877,199.0,-185.0
136731200576,148.0,-137.0
136783580906,67.0,-57.0
136832350388,0.0,10.0
136883467712,0.0,10.0
136933076563,-2.0,14.0
136985039752,-126.0,127.0
137031215127,-226.0,203.0
137081667861,-279.0,265.0
137130878515,-285.0,280.0
137181449037,-271.0,265.0
137230852199,-200.0,197.0
137301365517,-15.0,20.0
137334426203,-11.0,14.0
137381006912,-6.0,10.0
137431526748,-2.0,10.0
137484316987,-2.0,10.0
137530796611,0.0,10.0
137593781362,-2.0,10.0
137633573004,-2.0,10.0
137681862883,-2.0,10.0
137730988100,0.0,10.0
137780703126,-2.0,10.0
137830623874,10.0,25.0
137885646597,-74.0,117.0
137930627989,-132.0,169.0
137984653587,-211.0,234.0
138031687532,-234.0,248.0
138082194664,-283.0,294.0
138130925524,-288.0,297.0
138180637190,-174.0,186.0
138231999052,-6.0,16.0
138281497603,-6.0,10.0
138332016671,-2.0,10.0
138380831369,-2.0,10.0
138430611897,0.0,10.0
138481531179,-2.0,10.0
138531770127,-23.0,31.0
138581276294,-123.0,134.0
138630581379,-211.0,222.0
138681591986,-285.0,297.0
138733429547,-322.0,333.0
138782633835,-364.0,374.0
138836177686,-398.0,408.0
138882214794,-422.0,431.0
138932082296,-443.0,450.0
138980686663,-447.0,456.0
139032228104,-443.0,450.0
139081516966,-438.0,446.0
139130540970,-431.0,439.0
139181987438,-426.0,437.0
139230682811,-420.0,431.0
139281404435,-415.0,428.0
139330840812,-415.0,422.0
139383972547,-406.0,420.0
139430551241,-383.0,403.0
139484395662,-357.0,382.0
139530534495,-334.0,363.0
139581232311,-329.0,354.0
139631989262,-326.0,352.0
139682318927,-326.0,348.0
139732302779,-309.0,325.0
139780510677,-303.0,314.0
139830484928,-283.0,294.0
139882389752,-279.0,288.0
139930374713,-283.0,294.0
139981201293,-309.0,316.0
140030580968,-326.0,333.0
140082179144,-326.0,339.0
140130471393,-326.0,348.0
140182925770,-329.0,360.0
140230461943,-346.0,382.0
140285398815,-351.0,397.0
140330884610,-368.0,420.0
140381862387,-372.0,425.0
140430561217,-394.0,442.0
140484489443,-415.0,442.0
140530444122,-451.0,474.0
140581660389,-468.0,480.0
140630716681,-492.0,503.0
140684634508,-498.0,508.0
140730217581,-500.0,511.0
140781134304,-494.0,503.0
140833792708,-472.0,480.0
140881443214,-466.0,477.0
140935458606,-464.0,477.0
140981638175,-457.0,471.0
141032318936,-460.0,471.0
141081336317,-464.0,477.0
141130663770,-468.0,486.0
141181100794,-468.0,491.0
141230557972,-475.0,503.0
141281557029,-494.0,528.0
141330709447,-500.0,528.0
141383024181,-503.0,525.0
141440521081,-486.0,503.0
141483826295,-477.0,491.0
141531683643,-472.0,486.0
141581220691,-455.0,469.0
141631050211,-447.0,465.0
141682968892,-426.0,439.0
141731950179,-406.0,416.0
141781112420,-309.0,314.0
141832336079,-166.0,169.0
141882238334,-17.0,22.0
141931131207,-8.0,16.0
141985523549,-6.0,10.0
142036133593,-2.0,10.0
142082079632,-60.0,-43.0
142131485676,-151.0,-137.0
142181312028,-294.0,-283.0
142233194934,-346.0,-334.0
142282049697,-400.0,-385.0
142332156042,-406.0,-392.0
142381194992,-406.0,-392.0
142431131389,-385.0,-377.0
142482033937,-346.0,-364.0
142531949408,-312.0,-309.0
142581028548,-226.0,-49.0
142632330894,-257.0,33.0
142682077568,-268.0,97.0
142731271202,-288.0,151.0
142782046041,-266.0,182.0
142831029792,-217.0,156.0
142881963124,-83.0,76.0
142931270450,-71.0,71.0
142981383099,-68.0,73.0
143032391500,-102.0,110.0
143083116933,-177.0,188.0
143131563834,-243.0,254.0
143181043701,-329.0,339.0
143235889600,-334.0,342.0
143282839006,-262.0,271.0
143331038810,-88.0,97.0
143380989064,-6.0,16.0
143430864856,-2.0,14.0
143485890015,-2.0,10.0
143531426050,0.0,10.0
143582840169,-2.0,10.0
143636380663,0.0,10.0
143681873180,-2.0,10.0
143730833764,-2.0,10.0
143786053381,-2.0,10.0
143832026045,0.0,10.0
143881844558,0.0,10.0
143932372493,-2.0,5.0
143981167865,71.0,-74.0
144031594010,59.0,-60.0
144081948766,0.0,0.0
144131077025,0.0,0.0
144187144461,-34.0,-26.0
144233545785,0.0,-91.0
144284093368,219.0,-294.0
144335971827,325.0,-372.0
144381089730,360.0,-406.0
144431248266,325.0,-372.0
144483120262,308.0,-355.0
144531043786,294.0,-338.0
144581204626,277.0,-292.0
144632503453,271.0,-283.0
144681874138,254.0,-254.0
144731233848,122.0,-117.0
144781755864,-6.0,14.0
144830966073,-2.0,10.0
144883381286,-2.0,10.0
144930967571,0.0,10.0
144980870115,0.0,10.0
145030923886,42.0,-32.0
145081747429,219.0,-204.0
145130835179,322.0,-288.0
145180782137,414.0,-343.0
145231005441,422.0,-340.0
145284415028,205.0,-183.0
145331789511,22.0,-6.0
145381011369,1.0,7.0
145432144984,0.0,7.0
145485839235,0.0,10.0
145531905913,0.0,10.0
145580767781,0.0,10.0
145631970610,0.0,10.0
145684080040,0.0,10.0
145731685493,0.0,10.0
145783369045,0.0,10.0
145831600114,0.0,10.0
145881740891,0.0,10.0
145931434673,0.0,10.0
145981010922,0.0,10.0
146049482444,0.0,10.0
146084298989,0.0,10.0
146133277270,-15.0,0.0
146183281475,-32.0,-15.0
146230870129,-36.0,-23.0
146281901604,-40.0,-26.0
146330903020,-43.0,-26.0
146380772669,-71.0,-57.0
146433568737,-88.0,-74.0
146483702923,-108.0,-94.0
146530553325,-123.0,-108.0
146580630361,-183.0,-171.0
146630485386,-240.0,-228.0
146682412325,-294.0,-279.0
146732806888,-326.0,-309.0
146780536114,-420.0,-398.0
146830408868,-515.0,-447.0
146881514900,-664.0,-581.0
146931957590,-766.0,-634.0
146983287713,-935.0,-763.0
147033425739,-1000.0,-832.0
147081564106,-1000.0,-875.0
147130475029,-1000.0,-900.0
147180815130,-1000.0,-918.0
147241007577,-1000.0,-924.0
147300014296,-1000.0,-924.0
147330877443,-1000.0,-921.0
147380644728,-1000.0,-918.0
147431771720,-1000.0,-913.0
147481731192,-1000.0,-913.0
147530843997,-1000.0,-913.0
147581165923,-1000.0,-909.0
147630731869,-1000.0,-907.0
147681617940,-1000.0,-909.0
147730659163,-1000.0,-913.0
147780757351,-1000.0,-918.0
147833052312,-1000.0,-918.0
147881558414,-1000.0,-918.0
147931072170,-1000.0,-918.0
147980404330,-1000.0,-921.0
148030327130,-1000.0,-921.0
148081434251,-1000.0,-924.0
148131482488,-1000.0,-924.0
148183829512,-1000.0,-930.0
148230875877,-1000.0,-930.0
148281414630,-1000.0,-930.0
148330566379,-1000.0,-932.0
148380516123,-1000.0,-932.0
148430421708,-1000.0,-932.0
148481452992,-1000.0,-932.0
148531079960,-1000.0,-932.0
148580547477,-1000.0,-932.0
148632337140,-1000.0,-930.0
148681390524,-1000.0,-930.0
